Parâmetro do ponto de medição,,,,,,,,,,
Horário,SG5K-D_001_001/Potência CC total(kW),SG5K-D_001_001/Potência ativa total(kW),SG5K-D_001_001/MPPT1(A),SG5K-D_001_001/MPPT2(A),SG5K-D_001_001/MPPT1(V),SG5K-D_001_001/MPPT2(V),SG5K-D_001_001/Corrente da fase A(A),SG5K-D_001_001/Tensão da Fase A(V),SG5K-D_001_001/Geração de energia ao longo do dia(kWh),SG5K-D_001_001/Geração de energia total(kWh)
2022-10-04 03:00,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 03:15,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 03:30,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 03:45,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 04:00,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 04:15,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 04:30,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 04:45,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 05:00,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 05:15,--,--,--,--,--,--,--,--,0,"5.170,9"
2022-10-04 05:30,0,0,0,0,"220,8","220,8",0,"222,2",0,"5.170,9"
2022-10-04 05:45,"0,123","0,123","0,2","0,2","209,6","210,5","0,5","223,5",0,"5.170,9"
2022-10-04 06:00,"0,169","0,169","0,3","0,3","212,6",215,"0,7","224,6",0,"5.170,9"
2022-10-04 06:15,"0,255","0,255","0,5","0,5","218,1",214,"1,1","222,8",0,"5.170,9"
2022-10-04 06:30,"0,218","0,218","0,5","0,4","215,6",216,"0,9","220,8","0,1",5.171
2022-10-04 06:45,"0,824","0,798","1,8","1,8","222,5","224,5","3,6","224,8","0,2","5.171,1"
2022-10-04 07:00,"0,345","0,345","0,8","0,7","215,6","218,5","1,5","224,4","0,4","5.171,3"
2022-10-04 07:15,"0,16","0,16","0,3","0,3","212,1",208,"0,7","221,3","0,4","5.171,3"
2022-10-04 07:30,"0,168","0,168","0,3","0,3","213,1",211,"0,7","220,9","0,4","5.171,3"
2022-10-04 07:45,"0,135","0,135","0,3","0,3","207,1",211,"0,6","219,8","0,5","5.171,4"
2022-10-04 08:00,"0,209","0,209","0,4","0,4","214,6","213,5","0,9","220,7","0,5","5.171,4"
2022-10-04 08:15,"0,227","0,227","0,5","0,5","212,6",214,1,"220,7","0,5","5.171,4"
2022-10-04 08:30,"0,355","0,355","0,8","0,8","215,6","219,5","1,6",220,"0,6","5.171,5"
2022-10-04 08:45,"0,676","0,662","1,5","1,4","227,6","226,5",3,"222,4","0,7","5.171,6"
2022-10-04 09:00,"0,566","0,56","1,2","1,2","220,5",223,"2,5","222,8","0,9","5.171,8"
2022-10-04 09:15,"0,406","0,406","0,9","0,8","220,1","222,5","1,8","221,7",1,"5.171,9"
2022-10-04 09:30,"0,522","0,512","1,1","1,1","220,6","219,5","2,3","222,6","1,1",5.172
2022-10-04 09:45,"0,895","0,879",2,"1,9",225,"224,6","3,9","222,4","1,2","5.172,1"
2022-10-04 10:00,"1,061","1,035","2,3","2,3","224,9",224,"4,6","223,8","1,5","5.172,4"
2022-10-04 10:15,"3,445","2,926","7,7","7,6",225,"222,8","14,7","226,8","1,9","5.172,8"
2022-10-04 10:30,"4,117","3,709","9,7","9,5",217,"209,3","18,6","228,7","2,9","5.173,8"
2022-10-04 10:45,"5,221","3,799",12,"12,3","216,8","212,8","21,6",229,"3,7","5.174,6"
2022-10-04 11:00,"5,057","4,858","12,1","11,8","211,8","210,6",21,"230,1","4,5","5.175,4"
2022-10-04 11:15,"4,215","4,023","10,4","10,1","204,3","204,9","17,6",228,"5,6","5.176,5"
2022-10-04 11:30,"4,16","3,848",10,"9,9","209,3","206,9","17,5",228,"6,5","5.177,4"
2022-10-04 11:45,"4,182","4,007","10,1",10,"207,8","206,4","17,5","229,1","7,5","5.178,4"
2022-10-04 12:00,"4,157","3,972","10,3","10,3","203,8","198,5","17,4","228,8","8,5","5.179,4"
2022-10-04 12:15,"4,27","4,074","10,6","10,5","202,3","200,9",18,"226,9","9,5","5.180,4"
2022-10-04 12:30,"1,347","1,277","3,2","3,1","212,9","207,5","5,8","223,2","10,2","5.181,1"
2022-10-04 12:45,"4,116","3,928","10,3","10,1","201,7","201,1","17,3","226,9","11,2","5.182,1"
2022-10-04 13:00,"3,948","3,395","9,9","9,7","200,6","198,3","16,9","222,2","11,9","5.182,8"
2022-10-04 13:15,"4,207","4,035","10,3","10,4","205,6","199,2","17,9","223,7","12,8","5.183,7"
2022-10-04 13:30,"3,851","3,688","9,6","9,4","202,6","200,7","16,8","219,9","13,7","5.184,6"
2022-10-04 13:45,"3,436","3,298","8,4","8,2","206,6","205,7","15,2","217,6","14,5","5.185,4"
2022-10-04 14:00,"3,08","2,957","7,3","7,6","203,4","205,7","13,4","219,1","15,3","5.186,2"
2022-10-04 14:15,"3,133","3,002","7,7","7,5","205,2","205,7","13,6","220,7","16,1",5.187
2022-10-04 14:30,"3,111","2,986","7,6","7,4","206,5","205,2","13,5","220,5","16,8","5.187,7"
2022-10-04 14:45,"2,668","2,567","6,4","6,2",210,"209,7","11,7","217,9","17,5","5.188,4"
2022-10-04 15:00,"2,915","2,786","7,1","6,9","208,1","205,8","12,8","219,1","18,2","5.189,1"
2022-10-04 15:15,"0,82","0,79","1,9","1,9",209,"206,7","3,6","217,8","18,6","5.189,5"
2022-10-04 15:30,"0,498","0,493","1,1","1,1","213,1","212,7","2,2","215,4","18,8","5.189,7"
2022-10-04 15:45,"0,489","0,473","1,1","1,1","213,6","211,2","2,2",217,"18,9","5.189,8"
2022-10-04 16:00,"0,531","0,519","1,2","1,2","215,5","215,7","2,4","214,8","19,1",5.190
2022-10-04 16:15,"0,285","0,285","0,6","0,6","211,6","212,7","1,3","216,2","19,1",5.190
2022-10-04 16:30,"0,29","0,29","0,6","0,6","213,6","211,1","1,3","217,7","19,2","5.190,1"
2022-10-04 16:45,"0,192","0,192","0,4","0,4","209,6","207,7","0,9","216,2","19,3","5.190,2"
2022-10-04 17:00,"0,117","0,117","0,2","0,2","203,6","206,7","0,5","218,7","19,3","5.190,2"
2022-10-04 17:15,"0,084","0,084","0,2","0,2","193,6","194,7","0,3","216,8","19,3","5.190,2"
2022-10-04 17:30,"0,069","0,069","0,1","0,1","193,6","195,7","0,2","218,7","19,3","5.190,2"
2022-10-04 17:45,0,0,0,0,"198,5","198,6",0,219,"19,3","5.190,2"
2022-10-04 18:00,0,0,0,0,"198,5","198,6",0,219,"19,3","5.190,2"
2022-10-04 18:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 18:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 18:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 19:00,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 19:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 19:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 19:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 20:00,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 20:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 20:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 20:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 21:00,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 21:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 21:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 21:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 22:00,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 22:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 22:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 22:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 23:00,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 23:15,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 23:30,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-04 23:45,--,--,--,--,--,--,--,--,"19,3","5.190,2"
2022-10-05 00:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 00:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 00:30,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 00:45,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 01:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 01:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 01:30,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 01:45,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 02:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 02:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 02:30,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 02:45,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 03:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 03:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 03:30,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 03:45,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 04:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 04:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 04:30,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 04:45,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 05:00,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 05:15,--,--,--,--,--,--,--,--,0,"5.190,2"
2022-10-05 05:30,0,0,0,0,"205,3","205,5",0,"222,1",0,"5.190,2"
2022-10-05 05:45,0,0,0,0,"232,6","232,5",0,"221,6",0,"5.190,2"
2022-10-05 06:00,"0,129","0,129","0,2","0,2","215,6","216,1","0,5","222,5",0,"5.190,2"
2022-10-05 06:15,"0,383","0,382","0,8","0,8","225,6","225,1","1,7","223,4",0,"5.190,2"
2022-10-05 06:30,"0,427","0,424","0,9","0,9","228,1","229,1","1,9","223,2","0,1","5.190,3"
2022-10-05 06:45,"0,503","0,496","1,1",1,"226,6","226,1","2,2",224,"0,2","5.190,4"
2022-10-05 07:00,"0,388","0,388","0,8","0,8","223,6","223,2","1,7","222,5","0,3","5.190,5"
2022-10-05 07:15,"0,217","0,217","0,5","0,4","219,7","217,1","0,9","219,6","0,4","5.190,6"
2022-10-05 07:30,"0,431","0,422","0,9","0,9","226,1","225,6","1,9","220,1","0,4","5.190,6"
2022-10-05 07:45,"0,44","0,432","0,9","0,9",225,"222,6","1,9","221,3","0,5","5.190,7"
2022-10-05 08:00,"0,493","0,485","1,1",1,"225,1","224,6","2,2","220,1","0,6","5.190,8"
2022-10-05 08:15,"0,58","0,565","1,2","1,2","226,6","222,1","2,5","220,1","0,7","5.190,9"
2022-10-05 08:30,"0,97","0,946","2,1",2,"230,7","227,6","4,2","222,6","0,9","5.191,1"
2022-10-05 08:45,"1,419","1,419","3,1",3,"230,6","226,8",6,"223,1","1,2","5.191,4"
2022-10-05 09:00,"0,891","0,869","1,9","1,9",227,"226,5","3,9","222,4","1,5","5.191,7"
2022-10-05 09:15,"1,069","1,046","2,3","2,3","230,1","227,5","4,6","223,1","1,7","5.191,9"
2022-10-05 09:30,"2,075","1,98","4,5","4,6","226,8","224,1",9,"223,5","2,1","5.192,3"
2022-10-05 09:45,"2,439","2,13","5,6","5,4","220,3","220,8","10,6",224,"2,6","5.192,8"
2022-10-05 10:00,"2,183","2,046","5,1","4,9","217,2","217,3","9,4","222,9","3,3","5.193,5"
2022-10-05 10:15,"1,596","1,519","3,7","3,5","217,8","217,9","6,9","222,5","3,7","5.193,9"
2022-10-05 10:30,"1,258","1,215","2,9","2,7",221,"223,7","5,5","220,8","4,1","5.194,3"
2022-10-05 10:45,"1,218","1,178","2,7","2,7","223,4","220,9","5,3",222,"4,3","5.194,5"
2022-10-05 11:00,"1,48","1,44","3,4","3,2",222,"219,1","6,4",222,"4,6","5.194,8"
2022-10-05 11:15,"1,428","1,384","3,3","3,1","220,7","218,9","6,1",224,5,"5.195,2"
2022-10-05 11:30,"2,059","1,986","4,7","4,6","219,5","216,8","8,8",225,"5,4","5.195,6"
2022-10-05 11:45,"1,251","1,202","2,8","2,8","219,6","214,8","5,4","223,9","5,8",5.196
2022-10-05 12:00,"1,409","1,369","3,2","3,1","221,2","217,9",6,224,"6,1","5.196,3"
2022-10-05 12:15,"1,24","1,214","2,8","2,7","219,6","216,8","5,4",219,"6,4","5.196,6"
2022-10-05 12:30,"0,868","0,842",2,"1,9","217,5",215,"3,8","219,6","6,6","5.196,8"
2022-10-05 12:45,"1,835","1,76","4,2","4,1","219,9","218,7","7,9","224,4","6,9","5.197,1"
2022-10-05 13:00,"1,582","1,541","3,7","3,6","215,4","211,9","6,9","217,9","7,5","5.197,7"
2022-10-05 13:15,"1,248","1,229","2,9","2,8",216,"215,8","5,4","220,5","7,8",5.198
2022-10-05 13:30,"1,092","1,051","2,5","2,5","216,8","213,9","4,8","217,8","8,1","5.198,3"
2022-10-05 13:45,"1,967","1,897","4,5","4,5","217,5","214,1","8,8","216,2","8,5","5.198,7"
2022-10-05 14:00,"1,364","1,314","3,1","3,1",220,"216,6",6,"219,5","8,9","5.199,1"
2022-10-05 14:15,"1,678","1,604","3,8","3,7","217,8","219,9","7,3","221,9","9,3","5.199,5"
2022-10-05 14:30,"1,627","1,478","3,7","3,7","221,4","216,9","7,2","219,1","9,7","5.199,9"
2022-10-05 14:45,"2,727","2,727","6,3","6,3",215,"213,9","8,6","222,2","10,2","5.200,4"
2022-10-05 15:00,"1,22","1,192","2,8","2,8","213,8","211,4","5,4","219,2","10,7","5.200,9"
2022-10-05 15:15,"1,924","1,924","4,4","4,4","217,1","216,4","6,7","218,6",11,"5.201,2"
2022-10-05 15:30,"1,321","1,321",3,"2,9","220,3","218,9","5,8","218,1","11,3","5.201,5"
2022-10-05 15:45,"1,476","1,476","3,4","3,4","214,4","213,3","5,7","217,2","11,9","5.202,1"
2022-10-05 16:00,"1,119","1,119","2,5","2,6","217,5","215,9","3,8","217,4","12,2","5.202,4"
2022-10-05 16:15,"0,299","0,299","0,7","0,7","210,7","209,4","1,4",215,"12,3","5.202,5"
2022-10-05 16:30,"0,23","0,23","0,5","0,5","209,5","207,3",1,"217,2","12,4","5.202,6"
2022-10-05 16:45,"0,115","0,115","0,2","0,2",203,"204,4","0,5","218,4","12,4","5.202,6"
2022-10-05 17:00,"0,111","0,111","0,2","0,2",200,"201,4","0,4","221,6","12,4","5.202,6"
2022-10-05 17:15,"0,093","0,093","0,2","0,2",202,"206,4","0,4","216,3","12,4","5.202,6"
2022-10-05 17:30,"0,083","0,083","0,2","0,2","197,5","197,4","0,3","222,2","12,4","5.202,6"
2022-10-05 17:45,"0,05","0,05","0,1","0,1",198,"194,4","0,2","222,3","12,4","5.202,6"
2022-10-05 18:00,"0,051","0,051","0,2","0,2","108,4","105,7","0,2","221,1","12,4","5.202,6"
2022-10-05 18:15,"0,051","0,051","0,2","0,2","108,4","105,7","0,2","221,1","12,4","5.202,6"
2022-10-05 18:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 18:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 19:00,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 19:15,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 19:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 19:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 20:00,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 20:15,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 20:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 20:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 21:00,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 21:15,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 21:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 21:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 22:00,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 22:15,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 22:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 22:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 23:00,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 23:15,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 23:30,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-05 23:45,--,--,--,--,--,--,--,--,"12,4","5.202,6"
2022-10-06 00:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 00:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 00:30,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 00:45,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 01:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 01:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 01:30,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 01:45,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 02:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 02:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 02:30,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 02:45,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 03:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 03:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 03:30,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 03:45,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 04:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 04:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 04:30,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 04:45,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 05:00,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 05:15,--,--,--,--,--,--,--,--,0,"5.202,6"
2022-10-06 05:30,0,0,0,0,"210,9",211,0,"222,2",0,"5.202,6"
2022-10-06 05:45,0,0,0,0,"226,9",227,0,"221,6",0,"5.202,6"
2022-10-06 06:00,"0,123","0,123","0,2","0,2","205,7","211,8","0,5","223,4",0,"5.202,6"
2022-10-06 06:15,"0,163","0,163","0,3","0,3","212,2","216,3","0,7","223,2",0,"5.202,6"
2022-10-06 06:30,"0,216","0,216","0,5","0,4","212,2","219,3","0,9","223,2",0,"5.202,6"
2022-10-06 06:45,"0,259","0,259","0,6","0,5","212,7","223,3","1,1","223,4","0,1","5.202,7"
2022-10-06 07:00,"0,385","0,384","0,9","0,8","216,2","216,3","1,7","221,2","0,1","5.202,7"
2022-10-06 07:15,"0,448","0,44",1,"0,9","218,7","218,3",2,"221,7","0,2","5.202,8"
2022-10-06 07:30,"0,541","0,532","1,2","1,2","219,7","218,3","2,4","221,2","0,4",5.203
2022-10-06 07:45,"0,529","0,517","1,2","1,1","219,2","218,8","2,3","219,8","0,5","5.203,1"
2022-10-06 08:00,"0,596","0,579","1,3","1,3","221,2","217,9","2,6","220,2","0,6","5.203,2"
2022-10-06 08:15,"0,744","0,725","1,7","1,6","220,7","218,2","3,3","219,6","0,7","5.203,3"
2022-10-06 08:30,1,"0,956","2,3","2,2","219,7","219,8","4,4",221,"0,9","5.203,5"
2022-10-06 08:45,"1,213","1,175","2,7","2,6","222,7","220,2","5,3","222,8","1,2","5.203,8"
2022-10-06 09:00,"1,036","1,015","2,4","2,3","217,4","216,3","4,5","222,1","1,5","5.204,1"
2022-10-06 09:15,"3,397","3,397","8,1","7,9","209,6","213,8","11,3","224,4",2,"5.204,6"
2022-10-06 09:30,"1,497","1,461","3,5","3,3","218,1","216,3","6,5","222,5","2,5","5.205,1"
2022-10-06 09:45,"1,377","1,324","3,2","3,1","218,2","213,5",6,"221,6","2,9","5.205,5"
2022-10-06 10:00,"0,648","0,637","1,5","1,4","217,1","214,3","2,8","220,2","3,1","5.205,7"
2022-10-06 10:15,"0,249","0,249","0,5","0,5","211,7","210,8","1,1","223,7","3,2","5.205,8"
2022-10-06 10:30,"0,71","0,691","1,6","1,5","221,3","225,3","3,1","222,8","3,3","5.205,9"
2022-10-06 10:45,"0,787","0,772","1,8","1,6",225,"224,8","3,4",222,"3,5","5.206,1"
2022-10-06 11:00,"1,011","0,987","2,3","2,1","223,2","226,2","4,4","222,8","3,7","5.206,3"
2022-10-06 11:15,"1,372","1,336","3,1","2,9","224,6","225,8","5,9","223,9",4,"5.206,6"
2022-10-06 11:30,"0,675","0,67","1,5","1,5","215,7","213,9","2,9","222,2","4,3","5.206,9"
2022-10-06 11:45,"1,287","1,271","2,8","2,7","225,6","226,7","5,5","224,2","4,5","5.207,1"
2022-10-06 12:00,"0,986","0,969","2,2","2,1","223,7","222,8","4,3","224,6","4,8","5.207,4"
2022-10-06 12:15,"1,635","1,566","3,7","3,5","221,8","226,7",7,"224,2",5,"5.207,6"
2022-10-06 12:30,"2,046","1,96","4,8","4,6","216,2",216,"8,7","225,8","5,5","5.208,1"
2022-10-06 12:45,"1,898","1,856","4,5","4,4","214,6","210,3","8,2","223,4","6,1","5.208,7"
2022-10-06 13:00,"1,608","1,557","3,7","3,6","216,2","215,2","7,1","219,7","6,5","5.209,1"
2022-10-06 13:15,"1,216","1,169","2,8","2,7","218,1","214,8","5,4","218,7","6,8","5.209,4"
2022-10-06 13:30,"0,642","0,623","1,5","1,4","216,1","211,8","2,8","218,4",7,"5.209,6"
2022-10-06 13:45,"0,349","0,349","0,8","0,8","212,2","212,4","1,6","215,7","7,1","5.209,7"
2022-10-06 14:00,"1,021","0,959","2,3","2,3","218,7","219,8","4,5","218,8","7,2","5.209,8"
2022-10-06 14:15,"1,157","1,138","2,6","2,6",220,"217,8","5,1","218,6","7,6","5.210,2"
2022-10-06 14:30,"1,21","1,188","2,7","2,7","219,7","218,7","5,3","219,4","7,9","5.210,5"
2022-10-06 14:45,"1,03","0,961","2,3","2,3","221,2","221,3","4,5","220,8","8,1","5.210,7"
2022-10-06 15:00,"2,671","2,671","6,1","5,9","222,1","219,9",11,222,"8,4",5.211
2022-10-06 15:15,"2,673","2,61",6,6,"223,1","221,3","11,7","220,4","8,9","5.211,5"
2022-10-06 15:30,"2,252","2,146","5,1",5,"221,2","222,2","9,8",222,"9,2","5.211,8"
2022-10-06 15:45,"1,705","1,654","3,9","3,8","220,1","216,8","7,4","222,3","9,7","5.212,3"
2022-10-06 16:00,"1,266","1,236","2,9","2,6","219,3","228,3","5,6",219,10,"5.212,6"
2022-10-06 16:15,"0,887","0,87","2,3","1,5","220,1","240,2",4,"218,6","10,2","5.212,8"
2022-10-06 16:30,"0,546","0,531","1,2",1,"233,1","235,8","2,4","219,1","10,4",5.213
2022-10-06 16:45,"0,32","0,32","0,7","0,6","219,7","225,3","1,4",221,"10,5","5.213,1"
2022-10-06 17:00,"0,213","0,213","0,5","0,4","214,7","212,8","0,9","219,6","10,6","5.213,2"
2022-10-06 17:15,"0,128","0,128","0,3","0,3","206,2","205,8","0,5","221,4","10,6","5.213,2"
2022-10-06 17:30,"0,082","0,082","0,1","0,2","199,2","203,3","0,3","221,8","10,6","5.213,2"
2022-10-06 17:45,"0,051","0,051","0,1","0,1","190,7","195,8","0,2","221,6","10,6","5.213,2"
2022-10-06 18:00,"0,046","0,046","0,3","0,3","73,2","67,9","0,2","218,8","10,6","5.213,2"
2022-10-06 18:15,"0,046","0,046","0,3","0,3","73,2","67,9","0,2","218,8","10,6","5.213,2"
2022-10-06 18:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 18:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 19:00,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 19:15,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 19:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 19:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 20:00,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 20:15,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 20:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 20:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 21:00,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 21:15,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 21:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 21:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 22:00,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 22:15,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 22:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 22:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 23:00,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 23:15,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 23:30,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-06 23:45,--,--,--,--,--,--,--,--,"10,6","5.213,2"
2022-10-07 00:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 00:15,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 00:30,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 00:45,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 01:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 01:15,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 01:30,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 01:45,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 02:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 02:15,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 02:30,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 02:45,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 03:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 03:15,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 03:30,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 03:45,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 04:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 04:15,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 04:30,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 04:45,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 05:00,--,--,--,--,--,--,--,--,0,"5.213,2"
2022-10-07 05:15,0,0,0,0,201,"201,2",0,"222,6",0,"5.213,2"
